batch,tree,likelihood,root_node,height,partition,operations_maximum,operations_optimized,ratio_of_savings,split_partitions
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,Cytb,700700,283365,59.559725988297416,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,Cytb,700700,255506,63.53560724989297,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND1,608790,230798,62.08906190968971,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND1,608790,205835,66.18949062895251,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND2,787150,298964,62.019437210188656,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND2,787150,270380,65.65076541955155,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND3,241150,114587,52.48310180385653,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND3,241150,102305,57.57619738751815,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND4,924560,354129,61.69756424677685,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND4,924560,318708,65.5286839145107,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND4L,212940,100320,52.88813750352212,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND4L,212940,89462,57.98722644876491,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND5,1267630,467686,63.10548030576746,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND5,1267630,421892,66.71804864195389,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND6,424970,162172,61.83918864861049,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ND6,424970,144902,65.90300491799421,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,tRNAs,855400,236231,72.38356324526536,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,tRNAs,855400,211898,75.22819733458032,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,BRCA1,2467010,317184,87.1429787475527,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,BRCA1,2467010,285527,88.42619203002825,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,APOB,996450,133916,86.56069045110141,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,APOB,996450,118362,88.12163179286468,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,IRBP,847210,153436,81.88926004178421,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,IRBP,847210,136776,83.85571463981776,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ADRB2,371280,56737,84.7185412626589,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ADRB2,371280,49423,86.68848308554192,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,APP,431340,63228,85.34149394908889,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,APP,431340,52673,87.78851949738026,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ATP7A,415870,62587,84.95034505975426,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ATP7A,415870,51856,87.53071873421983,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,BDNF,209300,37824,81.9283325370282,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,BDNF,209300,31611,84.89679885332059,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,CNR1,348530,55895,83.9626431010243,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,CNR1,348530,47707,86.31193871402749,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,EDG1,421330,57747,86.2941162509197,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,EDG1,421330,49413,88.27213822894169,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,RAG1,396760,62286,84.30134086097388,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,RAG1,396760,54399,86.28919245891723,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,RAG2,217490,33067,84.79608257850936,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,RAG2,217490,27044,87.56540530599108,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,TYR,230230,39615,82.79329366285889,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,TYR,230230,32661,85.81375146592538,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ADORA3,195650,37577,80.79376437515972,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ADORA3,195650,31290,84.00715563506262,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,BMI,135590,22747,83.22368906261524,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,BMI,135590,18157,86.60889446124345,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,CREM,293930,47968,83.68046813867247,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,CREM,293930,39995,86.39301874595992,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,PLCB4,316680,56704,82.094227611469,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,PLCB4,316680,47952,84.85790071996968,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,PNOC,203840,34145,83.2491169544741,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,PNOC,203840,27722,86.40011773940346,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ZFX,67340,15343,77.21562221562222,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.70,-814763.334969,0,14,ZFX,67340,11857,82.3923373923374,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,12S_rRNA,519610,159901,69.22672773811126,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,12S_rRNA,519610,142511,72.57346856296068,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,16S_rRNA,736190,215582,70.71652698352328,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,16S_rRNA,736190,192099,73.90632852931988,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ATP6,453180,190617,57.93790546802595,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ATP6,453180,171861,62.076658281477556,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ATP8,172900,83025,51.98091382301908,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ATP8,172900,74261,57.049739733950254,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,COX1,741650,291962,60.633452437133414,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,COX1,741650,264821,64.29299534821007,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,COX2,424970,177622,58.203637903852034,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,COX2,424970,160122,62.321575640633455,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,COX3,440440,195568,55.59713014258468,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,COX3,440440,176851,59.84674416492598,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,Cytb,700700,283365,59.559725988297416,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,Cytb,700700,255506,63.53560724989297,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND1,608790,230798,62.08906190968971,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND1,608790,205835,66.18949062895251,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND2,787150,298964,62.019437210188656,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND2,787150,270380,65.65076541955155,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND3,241150,114587,52.48310180385653,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND3,241150,102305,57.57619738751815,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND4,924560,354129,61.69756424677685,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND4,924560,318708,65.5286839145107,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND4L,212940,100320,52.88813750352212,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND4L,212940,89462,57.98722644876491,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND5,1267630,467686,63.10548030576746,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND5,1267630,421892,66.71804864195389,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND6,424970,162172,61.83918864861049,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ND6,424970,144902,65.90300491799421,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,tRNAs,855400,236231,72.38356324526536,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,tRNAs,855400,211898,75.22819733458032,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,BRCA1,2467010,317184,87.1429787475527,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,BRCA1,2467010,285527,88.42619203002825,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,APOB,996450,133916,86.56069045110141,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,APOB,996450,118362,88.12163179286468,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,IRBP,847210,153436,81.88926004178421,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,IRBP,847210,136776,83.85571463981776,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ADRB2,371280,56737,84.7185412626589,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ADRB2,371280,49423,86.68848308554192,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,APP,431340,63228,85.34149394908889,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,APP,431340,52673,87.78851949738026,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ATP7A,415870,62587,84.95034505975426,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ATP7A,415870,51856,87.53071873421983,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,BDNF,209300,37824,81.9283325370282,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,BDNF,209300,31611,84.89679885332059,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,CNR1,348530,55895,83.9626431010243,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,CNR1,348530,47707,86.31193871402749,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,EDG1,421330,57747,86.2941162509197,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,EDG1,421330,49413,88.27213822894169,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,RAG1,396760,62286,84.30134086097388,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,RAG1,396760,54399,86.28919245891723,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,RAG2,217490,33067,84.79608257850936,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,RAG2,217490,27044,87.56540530599108,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,TYR,230230,39615,82.79329366285889,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,TYR,230230,32661,85.81375146592538,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ADORA3,195650,37577,80.79376437515972,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ADORA3,195650,31290,84.00715563506262,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,BMI,135590,22747,83.22368906261524,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,BMI,135590,18157,86.60889446124345,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,CREM,293930,47968,83.68046813867247,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,CREM,293930,39995,86.39301874595992,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,PLCB4,316680,56704,82.094227611469,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,PLCB4,316680,47952,84.85790071996968,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,PNOC,203840,34145,83.2491169544741,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,PNOC,203840,27722,86.40011773940346,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ZFX,67340,15343,77.21562221562222,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.71,-814763.33497,0,14,ZFX,67340,11857,82.3923373923374,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,12S_rRNA,519610,159901,69.22672773811126,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,12S_rRNA,519610,142511,72.57346856296068,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,16S_rRNA,736190,215582,70.71652698352328,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,16S_rRNA,736190,192099,73.90632852931988,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ATP6,453180,190617,57.93790546802595,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ATP6,453180,171861,62.076658281477556,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ATP8,172900,83025,51.98091382301908,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ATP8,172900,74261,57.049739733950254,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,COX1,741650,291962,60.633452437133414,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,COX1,741650,264821,64.29299534821007,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,COX2,424970,177622,58.203637903852034,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,COX2,424970,160122,62.321575640633455,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,COX3,440440,195568,55.59713014258468,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,COX3,440440,176851,59.84674416492598,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,Cytb,700700,283365,59.559725988297416,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,Cytb,700700,255506,63.53560724989297,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND1,608790,230798,62.08906190968971,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND1,608790,205835,66.18949062895251,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND2,787150,298964,62.019437210188656,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND2,787150,270380,65.65076541955155,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND3,241150,114587,52.48310180385653,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND3,241150,102305,57.57619738751815,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND4,924560,354129,61.69756424677685,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND4,924560,318708,65.5286839145107,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND4L,212940,100320,52.88813750352212,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND4L,212940,89462,57.98722644876491,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND5,1267630,467686,63.10548030576746,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND5,1267630,421892,66.71804864195389,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND6,424970,162172,61.83918864861049,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ND6,424970,144902,65.90300491799421,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,tRNAs,855400,236231,72.38356324526536,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,tRNAs,855400,211898,75.22819733458032,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,BRCA1,2467010,317184,87.1429787475527,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,BRCA1,2467010,285527,88.42619203002825,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,APOB,996450,133916,86.56069045110141,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,APOB,996450,118362,88.12163179286468,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,IRBP,847210,153436,81.88926004178421,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,IRBP,847210,136776,83.85571463981776,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ADRB2,371280,56737,84.7185412626589,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ADRB2,371280,49423,86.68848308554192,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,APP,431340,63228,85.34149394908889,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,APP,431340,52673,87.78851949738026,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ATP7A,415870,62587,84.95034505975426,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ATP7A,415870,51856,87.53071873421983,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,BDNF,209300,37824,81.9283325370282,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,BDNF,209300,31611,84.89679885332059,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,CNR1,348530,55895,83.9626431010243,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,CNR1,348530,47707,86.31193871402749,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,EDG1,421330,57747,86.2941162509197,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,EDG1,421330,49413,88.27213822894169,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,RAG1,396760,62286,84.30134086097388,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,RAG1,396760,54399,86.28919245891723,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,RAG2,217490,33067,84.79608257850936,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,RAG2,217490,27044,87.56540530599108,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,TYR,230230,39615,82.79329366285889,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,TYR,230230,32661,85.81375146592538,0
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ADORA3,195650,37577,80.79376437515972,1
pars_ml,./data/128/parsimony_trees/RAxML_result.T8.RUN.72,-814763.334966,0,14,ADORA3,195650,31290,84.00715563506262,0
